Nombre,Precio,Valoracion,Tienda,Fecha,componente
WD Green SN3000 2TB Disco SSD 5000MB/s NVMe PCIe 4.0 M.2 Gen4 QLC 3D NAND,235.29,"4,8/5",PcComponentes,2026-04-15,discos-duros
"Toshiba N300 3.5"" 6 TB SATA 3",266.41,"4,7/5",PcComponentes,2026-04-15,discos-duros
"Toshiba N300 3.5"" 8TB SATA 3",373.1,,PcComponentes,2026-04-15,discos-duros
WD Red SN700 1TB SSD M.2 NVMe PCIe 3.0,329.29,,PcComponentes,2026-04-15,discos-duros
Western Digital Gold 10TB HDD 7200rpm 267MB/s NAS 3.5″ 512MB SATA III + Fiabilidad Avanzada,435.35,N/A,PcComponentes,2026-04-15,discos-duros
Kingston KC600 SSD 512GB SATA3 mSATA 3D TLC NAND,144.0,,PcComponentes,2026-04-15,discos-duros
Kingston XS2000 SSD Externo 4TB USB 3.2,479.95,,PcComponentes,2026-04-15,discos-duros
MSI SPATIUM M480 PRO 2TB SSD M.2 PCIe 4.0 NVMe,372.99,,PcComponentes,2026-04-15,discos-duros
Western Digital My Passport 6TB HDD 2.5″ 5000Mbit/s USB 3.2 Gen 1 Tipo C Gris,210.0,,PcComponentes,2026-04-15,discos-duros
"Seagate Expansion Desktop 3.5"" 12TB USB 3.0 Negro",318.99,,PcComponentes,2026-04-15,discos-duros
WD Elements Desktop 22TB USB 3.0,499.95,,PcComponentes,2026-04-15,discos-duros
Silicon Power P34A60 1TB SSD M.2 PCIe Gen3×4,190.99,,PcComponentes,2026-04-15,discos-duros
"Disco duro Western Digital Purple Pro WD122PURP 12TB 7200RPM 512MB 3.5"" SATA III",401.99,N/A,PcComponentes,2026-04-15,discos-duros
Disco Duro Lexar SL500 2TB SSD Externo USB 3.2 Gen 2x2 2000MB/s Encriptación AES 256-bit,283.6,N/A,PcComponentes,2026-04-15,discos-duros
"LaCie Mobile Drive 2022 2.5"" 1TB USB-C",120.0,,PcComponentes,2026-04-15,discos-duros
"Disco duro Seagate Exos X24 24TB 7200RPM 3.5"" SATA Enterprise 512MB buffer",1088.52,,PcComponentes,2026-04-15,discos-duros
"Seagate Expansion Disco Duro Externo 2.5"" 2TB USB 3.0",94.99,,PcComponentes,2026-04-15,discos-duros
"Toshiba N300 3.5"" 4TB SATA 3",200.16,,PcComponentes,2026-04-15,discos-duros
Disco Duro Crucial E100 2TB SSD M.2 PCIe Gen4 5000MB/s Alta Fiabilidad,237.99,N/A,PcComponentes,2026-04-15,discos-duros
Disco Duro SanDisk 2TB M.2 NVMe 7100 MB/s WD Blue SN5100 Encriptado,344.95,,PcComponentes,2026-04-15,discos-duros
"Synology HAS5300 3.5"" 12TB SAS",749.0,N/A,PcComponentes,2026-04-15,discos-duros
WD My Book 18TB USB 3.0 Negro,430.99,,PcComponentes,2026-04-15,discos-duros
"WD Elements 1TB 2.5"" USB 3.0",95.99,,PcComponentes,2026-04-15,discos-duros
Disco Duro Crucial 1TB SSD Externa 2100 MB/s X10 USB 3.2 Gen 2x2 Azul IP65,166.96,N/A,PcComponentes,2026-04-15,discos-duros
Kingston KC600 SSD 512GB NAND TLC 3D SATA3,155.98,,PcComponentes,2026-04-15,discos-duros
Samsung 4TB SSD M.2 PCIe 5.0 14800MB/s V-NAND TLC + Encriptación AES 256-bit,599.0,,PcComponentes,2026-04-15,discos-duros
Disco Duro Lexar NM990 4TB M.2 14000 MB/s PCIe 5.0 NVMe,474.32,N/A,PcComponentes,2026-04-15,discos-duros
"WD Gold 3.5"" 4TB 256MB SATA 3",317.33,,PcComponentes,2026-04-15,discos-duros
WD Black P10 Game Drive 6TB Disco Duro Externo USB 3.2 5Gb/s Negro,209.95,,PcComponentes,2026-04-15,discos-duros
"WD Blue 3.5"" 500GB SATA3",44.47,,PcComponentes,2026-04-15,discos-duros
Disco Duro Crucial 2 TB SSD M.2 14500 MB/s T710 Gen5 NVMe + Difusor térmico opcional,358.99,N/A,PcComponentes,2026-04-15,discos-duros
Crucial P310 1TB Disco SSD 2230 7100MB/S NVME M.2 PCIe Gen4,168.18,,PcComponentes,2026-04-15,discos-duros
Disco Duro HPE 960GB SFF SSD SAS 12G Mixed Use 790MB/s Hot-Plug,4159.0,N/A,PcComponentes,2026-04-15,discos-duros
"Seagate Expansion Disco Duro Externo 2.5"" 5TB USB 3.0",185.0,,PcComponentes,2026-04-15,discos-duros
SSD Kingston NV3 500GB M.2 2230 PCIe 4.0 NVMe 3D NAND Alto Rendimiento,138.99,,PcComponentes,2026-04-15,discos-duros
Disco Duro ADATA SC750 500GB SSD Externo USB Tipo C 10Gbps 1050MB/s Gris,101.2,,PcComponentes,2026-04-15,discos-duros
"Disco Duro Intenso 3812480 4 TB SSD 2,5"" 6 Gbit/s 3D NAND",649.0,N/A,PcComponentes,2026-04-15,discos-duros
ASUS PRIME GeForce RTX 5060 OC Edition 8GB GDDR7 Reflex 2 RTX AI DLSS4,335.85,"4,7/5",PcComponentes,2026-04-15,tarjetas-graficas
MSI GeForce RTX 5070 GAMING TRIO OC 12GB GDDR7 Reflex 2 RTX AI DLSS4,779.0,"4,7/5",PcComponentes,2026-04-15,tarjetas-graficas
MSI GeForce RTX 5070 Ti GAMING TRIO OC 16GB GDDR7 Reflex 2 RTX AI DLSS4,1109.0,"4,7/5",PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Gráfica MSI GeForce RTX 5060 Ti GAMING TRIO OC 8GB GDDR7 Reflex 2 RTX AI DLSS4,479.13,4/5,PcComponentes,2026-04-15,tarjetas-graficas
MSI GeForce RTX 5070 VENTUS 2X OC 12GB GDDR7 Reflex 2 RTX AI DLSS4,659.9,"4,7/5",PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Gráfica Gigabyte GeForce RTX 5060 WINDFORCE MAX OC 8GB GDDR7 Reflex 2 RTX AI DLSS4,330.0,,PcComponentes,2026-04-15,tarjetas-graficas
ASUS Dual GeForce RTX 5070 OC 12GB GDDR7 Reflex 2 RTX AI DLSS4,679.9,,PcComponentes,2026-04-15,tarjetas-graficas
ASUS DUAL GeForce RTX 5060 Ti OC Edition 16GB GDDR7 Reflex 2 RTX AI DLSS4,613.9,,PcComponentes,2026-04-15,tarjetas-graficas
MSI GeForce RTX 5070 Ti VENTUS 3X OC 16GB GDDR7 Reflex 2 RTX AI DLSS4,969.95,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte AMD Radeon RX 9070 XT GAMING OC 16GB GDDR6 FSR 4,695.9,,PcComponentes,2026-04-15,tarjetas-graficas
ZOTAC GAMING GeForce RTX 5080 SOLID CORE OC 16GB GDDR7 Reflex 2 RTX AI DLSS4,1299.0,,PcComponentes,2026-04-15,tarjetas-graficas
ASUS Dual GeForce RTX 3050 OC Edition 6GB GDDR6,213.79,,PcComponentes,2026-04-15,tarjetas-graficas
MSI GeForce RTX 5060 VENTUS 2X OC 8GB GDDR7 Reflex 2 RTX AI DLSS4,339.9,,PcComponentes,2026-04-15,tarjetas-graficas
MSI GeForce RTX 5080 GAMING TRIO OC 16GB GDDR7 Reflex 2 RTX AI DLSS4,1439.0,,PcComponentes,2026-04-15,tarjetas-graficas
ZOTAC GAMING GeForce RTX 5070 SOLID OC 12GB GDDR7 Reflex 2 RTX AI DLSS4,679.95,,PcComponentes,2026-04-15,tarjetas-graficas
Sapphire PULSE AMD Radeon RX 9060 XT 16GB GDDR6 FSR 4,448.9,,PcComponentes,2026-04-15,tarjetas-graficas
Sapphire NITRO+ AMD Radeon RX 9070 XT Gaming OC 16GB GDDR6 FSR 4,799.9,,PcComponentes,2026-04-15,tarjetas-graficas
ASUS DUAL GeForce RTX 5060 Ti OC Edition 8GB GDDR7 Reflex 2 RTX AI DLSS4,429.9,,PcComponentes,2026-04-15,tarjetas-graficas
PNY GeForce RTX 5070 Ti Overclocked Triple Fan 16GB GDDR7 Reflex 2 RTX AI DLSS4,979.9,,PcComponentes,2026-04-15,tarjetas-graficas
MSI GeForce RTX 5080 VENTUS 3X OC 16GB GDDR7 Reflex 2 RTX AI DLSS4,1329.9,,PcComponentes,2026-04-15,tarjetas-graficas
ASUS GeForce GT 710 SL EVO BRK 2GB GDDR5,54.95,,PcComponentes,2026-04-15,tarjetas-graficas
ASUS Dual GeForce RTX 5060 OC Edition 8GB GDDR7 Reflex 2 RTX AI DLSS4,355.9,,PcComponentes,2026-04-15,tarjetas-graficas
Asus GeForce GT 730 2GB GDDR5,78.9,,PcComponentes,2026-04-15,tarjetas-graficas
MSI GeForce RTX 5060 Ti VENTUS 2X OC PLUS 8GB GDDR7 Reflex 2 RTX AI DLSS4,450.6,,PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Gráfica Palit Infinity 2 OC GeForce RTX 5060 8GB GDDR7 Reflex 2 RTX AI DLSS4,339.9,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte AMD Radeon RX 9060 XT GAMING OC 16GB GDDR6 FSR 4,490.99,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte GeForce RTX 5070 WINDFORCE OC SFF 12GB GDDR7 Reflex 2 RTX AI DLSS4,709.0,,PcComponentes,2026-04-15,tarjetas-graficas
MSI GeForce GT710 2GB DDR3 Low Profile,58.95,,PcComponentes,2026-04-15,tarjetas-graficas
ASUS PRIME AMD Radeon RX 9070 XT OC 16GB GDDR6 FSR 4,699.9,,PcComponentes,2026-04-15,tarjetas-graficas
ZOTAC GAMING GeForce RTX 5090 SOLID OC White Edition 32GB GDDR7 Reflex 2 RTX AI DLSS4,4199.0,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte GeForce RTX 5080 WINDFORCE OC SFF 16GB GDDR7 Reflex 2 RTX AI DLSS4,1329.95,,PcComponentes,2026-04-15,tarjetas-graficas
Asus GeForce GT 1030 2GB GDDR5,89.9,,PcComponentes,2026-04-15,tarjetas-graficas
ASUS PRIME GeForce RTX 5070 OC 12GB GDDR7 Reflex 2 RTX AI DLSS4,729.9,,PcComponentes,2026-04-15,tarjetas-graficas
Zotac Gaming GeForce RTX 3050 TWIN EDGE OC 6GB GDDR6,235.84,,PcComponentes,2026-04-15,tarjetas-graficas
XFX SWIFT AMD Radeon RX 9060 XT OC 16GB GDDR6 FSR 4,479.9,,PcComponentes,2026-04-15,tarjetas-graficas
MSI GeForce RTX 5060 Ti VENTUS 2X OC PLUS 16GB GDDR7 Reflex 2 RTX AI DLSS4,637.45,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte GeForce RTX 5070 GAMING OC 12GB GDDR7 Reflex 2 RTX AI DLSS4,718.0,,PcComponentes,2026-04-15,tarjetas-graficas
Zotac GAMING GeForce RTX 5070 Twin Edge OC 12 GB GDDR7 Reflex 2 RTX AI DLSS4,665.95,,PcComponentes,2026-04-15,tarjetas-graficas
Sapphire PULSE AMD Radeon RX 9070 XT 16GB GDDR6 FSR 4,776.85,,PcComponentes,2026-04-15,tarjetas-graficas
ASUS ROG Astral GeForce RTX 5080 OC 16GB GDDR7 Reflex 2 RTX AI DLSS4,1648.9,,PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Gráfica Sapphire Nitro+ Radeon RX 9060 XT 16GB GDDR6 FreeSync OC Tri-X,509.0,"4,8/5",PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Gráfica GIGABYTE GeForce RTX 5060 EAGLE MAX OC 8GB GDDR7 Reflex 2 RTX AI DLSS4,345.16,5/5,PcComponentes,2026-04-15,tarjetas-graficas
Palit GeForce RTX 5060 Ti Dual 8GB GDDR7 Reflex 2 RTX AI DLSS4,449.99,"4,8/5",PcComponentes,2026-04-15,tarjetas-graficas
ASUS TUF Gaming GeForce RTX 5080 OC 16GB GDDR7 Reflex 2 RTX AI DLSS4,1478.0,"4,7/5",PcComponentes,2026-04-15,tarjetas-graficas
PNY GeForce RTX 5060 Ti Overclocked Dual Fan 16GB GDDR7 Reflex 2 RTX AI DLSS4,589.9,"3,8/5",PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Grafica GeForce RTX 5050 8GB GDDR6 Gaming OC 2 Ventiladores,344.64,,PcComponentes,2026-04-15,tarjetas-graficas
XFX SWIFT AMD Radeon RX 9060 XT OC Triple Fan 16GB GDDR6 FSR 4,573.0,,PcComponentes,2026-04-15,tarjetas-graficas
Palit GeForce RTX 5080 GamingPro 16GB GDDR7 Reflex 2 RTX AI DLSS4,1418.45,,PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Gráfica ASUS Dual Radeon RX 9060 XT 16GB GDDR6 PCIe 5.0 doble ventilador,519.01,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte GeForce RTX 5080 GAMING OC 16GB GDDR7 Reflex 2 RTX AI DLSS4,1429.0,,PcComponentes,2026-04-15,tarjetas-graficas
Zotac GAMING GeForce RTX 5070 Twin Edge 12 GB GDDR7 Reflex 2 RTX AI DLSS4,649.0,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte GeForce RTX 5080 AORUS MASTER ICE 16GB GDDR7 Reflex 2 RTX AI DLSS4,1549.01,,PcComponentes,2026-04-15,tarjetas-graficas
ASUS PRIME GeForce RTX 5080 OC 16GB GDDR7 Reflex 2 RTX AI DLSS4,1399.0,,PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Gráfica Gigabyte GeForce RTX 5060 EAGLE OC 8GB GDDR7 2550MHz 3xDP 1xHDMI PCIe 5.0,368.15,,PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Gráfica Zotac GAMING GeForce RTX 5070 Ti 16GB GDDR7 SOLID CORE OC triple ventilador,969.9,,PcComponentes,2026-04-15,tarjetas-graficas
MSI GeForce RTX 5060 Ti VENTUS 3X OC 16GB GDDR7 Reflex 2 RTX AI DLSS4,639.0,,PcComponentes,2026-04-15,tarjetas-graficas
ZOTAC GAMING GeForce RTX 5060 Twin Edge OC 8GB GDDR7 Reflex 2 RTX AI DLSS4,369.99,,PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Gráfica MSI GeForce GT 1030 4GHD4 LP OC 4GB GDDR4 Low Profile,106.0,,PcComponentes,2026-04-15,tarjetas-graficas
XFX SWIFT AMD Radeon RX 9070 XT Triple Fan 16GB GDDR6 FSR 4,819.0,,PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta gráfica Gigabyte GeForce RTX 5050 WINDFORCE OC 8G 8GB GDDR6 128bit PCIe 5.0,323.99,,PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Gráfica MSI GeForce RTX 3050 LP E 6G OC 6GB GDDR6,247.1,,PcComponentes,2026-04-15,tarjetas-graficas
ZOTAC GAMING GeForce RTX 5060 Ti Twin Edge OC 8GB GDDR7 Reflex 2 RTX AI DLSS4,501.62,,PcComponentes,2026-04-15,tarjetas-graficas
ASUS Dual GeForce RTX 3050 V2 OC Edition 8GB GDDR6,267.99,,PcComponentes,2026-04-15,tarjetas-graficas
ZOTAC GAMING GeForce RTX 5060 Ti AMP 8GB GDDR7 Reflex 2 RTX AI DLSS4,469.99,,PcComponentes,2026-04-15,tarjetas-graficas
ASUS Dual Radeon RX 7600 EVO OC Edition 8GB GDDR6,299.9,,PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Gráfica ASUS Prime Radeon RX 9070 16GB GDDR6 OC Edition PCI Express 5.0,669.9,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte GeForce RTX 5070 EAGLE OC SFF 12GB GDDR7 Reflex 2 RTX AI DLSS4,699.9,,PcComponentes,2026-04-15,tarjetas-graficas
ZOTAC GAMING GeForce RTX 5070 Ti SOLID SFF OC 16GB GDDR7 Reflex 2 RTX AI DLSS4,1042.86,,PcComponentes,2026-04-15,tarjetas-graficas
ZOTAC GAMING GeForce RTX 5060 AMP 8GB GDDR7 Reflex 2 RTX AI DLSS4,381.98,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte Radeon RX 7600 GAMING OC 8GB GDDR6,320.99,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte GeForce RTX 5060 Ti AERO OC 8GB GDDR7 Reflex 2 RTX AI DLSS4,478.91,N/A,PcComponentes,2026-04-15,tarjetas-graficas
PNY GeForce RTX 5080 Triple Fan 16GB GDDR7 Reflex 2 RTX AI DLSS4,1429.0,,PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Gráfica MSI GeForce RTX 5050 VENTUS 2X OC 8GB GDDR6 PCIe 5.0 2 Ventiladores,346.99,,PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Gráfica ASUS Dual GeForce RTX 5050 8GB GDDR6 PCIe 5.0 Overclocking VR Ready,314.45,,PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Gráfica Palit GeForce RTX 3050 StormX 6GB GDDR6 Ray Tracing DLSS,195.9,N/A,PcComponentes,2026-04-15,tarjetas-graficas
MSI GeForce RTX 5060 Gaming OC 8GB GDDR7 Reflex 2 RTX AI DLSS4,383.49,,PcComponentes,2026-04-15,tarjetas-graficas
XFX MERCURY AMD Radeon RX 9070 XT OC Triple Fan 16GB GDDR6 FSR 4,849.0,,PcComponentes,2026-04-15,tarjetas-graficas
GIGABYTE GeForce RTX 5060 Ti WINDFORCE MAX OC 8GB GDDR7 Reflex 2 RTX AI DLSS4,461.99,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte GeForce RTX 5060 Ti WINDFORCE OC 8GB GDDR7 Reflex 2 RTX AI DLSS4,435.0,,PcComponentes,2026-04-15,tarjetas-graficas
MSI GeForce RTX 3050 VENTUS 2X E OC 6GB GDDR6,247.99,,PcComponentes,2026-04-15,tarjetas-graficas
Zotac GeForce GT 710 2GB GDDR3 Low Profile,59.96,"4,8/5",PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Gráfica Zotac GeForce RTX 5070 Twin Edge OC 12GB GDDR7 Reflex 2 RTX AI DLSS4,699.9,N/A,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte GeForce RTX 5070 Ti AERO OC 16GB GDDR7 Reflex 2 RTX AI DLSS4,1098.99,"4,5/5",PcComponentes,2026-04-15,tarjetas-graficas
PNY GeForce RTX 5060 Ti Overclocked Dual Fan 8GB GDDR7 Reflex 2 RTX AI DLSS4,433.94,"3,8/5",PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Gráfica Sapphire Radeon RX 9070 XT NITRO+ OC 16GB GDDR6 Crimson Desert,799.0,"4,1/5",PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte GeForce RTX 5070 EAGLE OC ICE SFF 12GB GDDR7 Reflex 2 RTX AI DLSS4,709.96,,PcComponentes,2026-04-15,tarjetas-graficas
Palit GeForce RTX 5070 Infinity 3 12GB GDDR7 Reflex 2 RTX AI DLSS4,689.0,,PcComponentes,2026-04-15,tarjetas-graficas
Palit GeForce RTX 5060 Ti Infinity 3 16GB GDDR7 Reflex 2 RTX AI DLSS4,669.03,,PcComponentes,2026-04-15,tarjetas-graficas
ASUS TUF Gaming GeForce RTX 5090 OC 32GB GDDR7 Reflex 2 RTX AI DLSS4,4585.2,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte GeForce RTX 5080 AERO OC SFF 16GB GDDR7 Reflex 2 RTX AI DLSS4,1469.0,,PcComponentes,2026-04-15,tarjetas-graficas
ZOTAC GAMING RTX 5050 Twin Edge OC 8GB GDDR6 Reflex 2 RTX AI DLSS4,299.9,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte GeForce RTX 3050 WINDFORCE OC V2 6GB GDDR6,227.99,,PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Gráfica Asus Radeon RX 9060 XT DUAL WHITE 16GB GDDR6 PCIe 5.0,493.9,N/A,PcComponentes,2026-04-15,tarjetas-graficas
Sapphire PURE AMD Radeon RX 9070 XT 16GB GDDR6 FSR 4,799.0,,PcComponentes,2026-04-15,tarjetas-graficas
Palit GeForce RTX 5080 GamingPro OC 16GB GDDR7 Reflex 2 RTX AI DLSS4,1441.34,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte GeForce RTX 5070 Ti EAGLE OC SFF 16GB GDDR7 Reflex 2 RTX AI DLSS4,1063.95,,PcComponentes,2026-04-15,tarjetas-graficas
ASUS ROG STRIX GeForce RTX 5070 Ti OC 16GB GDDR7 Reflex 2 RTX AI DLSS4,1275.95,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte GeForce RTX 5060 Ti EAGLE OC 8GB GDDR7 Reflex 2 RTX AI DLSS4,419.0,N/A,PcComponentes,2026-04-15,tarjetas-graficas
Biostar GeForce 210 1GB DDR3,41.99,,PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Gráfica ASUS Prime RTX5050-O8G 8GB GDDR6 Triple Ventilador Overclocking,353.99,,PcComponentes,2026-04-15,tarjetas-graficas
ASUS PRIME AMD Radeon RX 9060 XT OC 16GB GDDR6 FSR 4,519.9,,PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Gráfica PNY GeForce RTX 5080 Dual-Fan Slim OC 16GB GDDR7 Reflex 2 RTX AI DLSS4,1399.0,N/A,PcComponentes,2026-04-15,tarjetas-graficas
ZOTAC GAMING GeForce RTX 5080 SOLID CORE 16GB GDDR7 Reflex 2 RTX AI DLSS4,1279.9,,PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Gráfica Zotac GeForce RTX 5060 Twin Edge OC White 8GB GDDR7 Reflex 2 RTX AI DLSS4,369.99,N/A,PcComponentes,2026-04-15,tarjetas-graficas
ZOTAC GAMING GeForce RTX 5070 Ti AMP Extreme INFINITY 16GB GDDR7 Reflex 2 RTX AI DLSS4,1029.0,,PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Gráfica Gigabyte GeForce RTX 5060 OC Low Profile 8G 8GB GDDR7 Reflex 2 RTX AI DLSS4,373.9,,PcComponentes,2026-04-15,tarjetas-graficas
Sparkle Intel Arc B580 Titan OC Edition 12GB GDDR6,308.99,,PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Gráfica Asus Radeon RX 9070 XT PRIME WHITE 16GB GDDR6 PCI Express 5.0,790.0,N/A,PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Gráfica ASUS GeForce RTX 5060 Ti 8GB GDDR7 DLSS4 RTX Reflex 2 AI Ventiladores,499.9,N/A,PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Gráfica Gigabyte GeForce RTX 5070 Ti WINDFORCE OC V2 16GB GDDR7 Reflex 2 RTX AI DLSS4,999.0,,PcComponentes,2026-04-15,tarjetas-graficas
ASUS TUF Gaming GeForce RTX 5070 Ti OC 16GB GDDR7 Reflex 2 RTX AI DLSS4,1353.21,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte GeForce RTX 5070 Ti GAMING OC 16GB GDDR7 Reflex 2 RTX AI DLSS4,1149.0,,PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Gráfica Gigabyte GeForce RTX 5060 Ti WINDFORCE MAX OC 8 GB GDDR7 Reflex 2 RTX AI DLSS4,459.99,N/A,PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Gráfica Zotac GeForce RTX 5060 Ti Twin Edge OC 16GB GDDR7 Reflex 2 RTX AI DLSS4,599.9,,PcComponentes,2026-04-15,tarjetas-graficas
ZOTAC GAMING GeForce RTX 5080 AMP Extreme INFINITY 16GB GDDR7 Reflex 2 RTX AI DLSS4,1404.96,,PcComponentes,2026-04-15,tarjetas-graficas
ASUS PRIME GeForce RTX 5070 Ti OC 16GB GDDR7 Reflex 2 RTX AI DLSS4,1147.46,,PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Gráfica PNY GeForce RTX 5050 8GB GDDR6 Dual Fan Reflex 2 RTX AI DLSS4,329.5,N/A,PcComponentes,2026-04-15,tarjetas-graficas
ASUS PRIME GeForce RTX 5060 Ti OC Edition 16GB GDDR7 Reflex 2 RTX AI DLSS4,679.0,,PcComponentes,2026-04-15,tarjetas-graficas
ZOTAC GAMING GeForce  RTX 5060 Ti Twin Edge OC 16GB GDDR7 Reflex 2 RTX AI DLSS4,619.9,,PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta gráfica PNY Quadro RTX 2000 Ada 16GB GDDR6 PCIe x8 4.0 7680x4320,759.0,N/A,PcComponentes,2026-04-15,tarjetas-graficas
ZOTAC GAMING GeForce RTX 5060 Ti Twin Edge 8GB GDDR7 Reflex 2 RTX AI DLSS4,432.22,"4,7/5",PcComponentes,2026-04-15,tarjetas-graficas
ASUS TUF Gaming AMD Radeon RX 9070 XT OC 16GB GDDR6 FSR 4,851.95,"4,6/5",PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Gráfica ASUS GeForce RTX 5080 NOCTUA OC 16GB GDDR7 Reflex 2 RTX AI DLSS4,1820.94,5/5,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte AMD Radeon RX 9060 XT GAMING OC 8GB GDDR6 FSR 4,384.99,"4,7/5",PcComponentes,2026-04-15,tarjetas-graficas
ZOTAC GAMING GeForce RTX 5060 Ti AMP 16GB GDDR7 Reflex 2 RTX AI DLSS4,639.0,"4,7/5",PcComponentes,2026-04-15,tarjetas-graficas
Palit GeForce RTX 5070 Infinity 3 OC 12GB GDDR7 Reflex 2 RTX AI DLSS4,730.84,,PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Gráfica GIGABYTE GeForce RTX 5050 OC Low Profile 8G 8GB GDDR6 128bit PCI-E 5.0,315.99,,PcComponentes,2026-04-15,tarjetas-graficas
XFX SWIFT AMD Radeon RX 9060 XT OC Triple Fan 16GB GDDR6 FSR 4 Blanca,538.99,,PcComponentes,2026-04-15,tarjetas-graficas
ZOTAC GAMING RTX 5050 Twin Edge 8GB GDDR6 Reflex 2 RTX AI DLSS4,306.99,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte GeForce RTX 5080 AORUS MASTER 16GB GDDR7 Reflex 2 RTX AI DLSS4,1588.95,,PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Gráfica GIGABYTE RTX 5060 8GB GDDR7 AERO OC triple ventilador blanca,397.99,,PcComponentes,2026-04-15,tarjetas-graficas
INNO3D GeForce RTX 5080 X3 16GB GDDR7 Reflex 2 RTX AI DLSS4,1279.9,,PcComponentes,2026-04-15,tarjetas-graficas
ZOTAC GAMING GeForce RTX 5070 SOLID 12GB GDDR7 Reflex 2 RTX AI DLSS4,689.0,,PcComponentes,2026-04-15,tarjetas-graficas
ASUS TUF GAMING GeForce RTX 5060 Ti OC Edition 16GB GDDR7 Reflex 2 RTX AI DLSS4,754.31,,PcComponentes,2026-04-15,tarjetas-graficas
MSI GeForce RTX 5070 Ti GAMING TRIO OC 16GB GDDR7 Reflex 2 RTX AI DLSS4 Blanca,1308.39,,PcComponentes,2026-04-15,tarjetas-graficas
ASUS PRIME AMD Radeon RX 9070 OC 16GB GDDR6 FSR 4,709.95,,PcComponentes,2026-04-15,tarjetas-graficas
Gigabyte GeForce RTX 5060 EAGLE OC ICE 8GB GDDR7 Reflex 2 RTX AI DLSS4,373.9,,PcComponentes,2026-04-15,tarjetas-graficas
ASUS ROG STRIX GeForce RTX 5070 OC 12GB GDDR7 Reflex 2 RTX AI DLSS4,976.09,,PcComponentes,2026-04-15,tarjetas-graficas
MSI GeForce RTX 5090 VENTUS 3X OC 32GB GDDR7 Reflex 2 RTX AI DLSS4,4062.58,,PcComponentes,2026-04-15,tarjetas-graficas
ASUS TUF Gaming GeForce RTX 5070 OC 12GB GDDR7 Reflex 2 RTX AI DLSS4,829.0,,PcComponentes,2026-04-15,tarjetas-graficas
Tarjeta Gráfica XFX Radeon RX 9070 XT Gaming Edition 16GB GDDR6 Blanco,849.0,,PcComponentes,2026-04-15,tarjetas-graficas
